graphname clust_min clust_max clust_mean clust_stdev clust_const deg_min deg_max deg_mean deg_stdev deg_const percent_pos weight_min weight_max weight_mean weight_stdev weight_const chromatic disconnected assortativity avg_neighbor_deg_min avg_neighbor_deg_max avg_neighbor_deg_mean avg_neighbor_deg_stdev avg_neighbor_deg_const avg_deg_conn_min avg_deg_conn_max avg_deg_conn_mean avg_deg_conn_stdev avg_deg_conn_const core_min core_max core_mean core_stdev core_const mis clust_log_kurtosis deg_log_kurtosis weight_log_kurtosis avg_neighbor_deg_log_kurtosis avg_deg_conn_log_kurtosis core_log_kurtosis clust_log_abs_skew deg_log_abs_skew weight_log_abs_skew avg_neighbor_deg_log_abs_skew avg_deg_conn_log_abs_skew core_log_abs_skew clust_skew_positive deg_skew_positive weight_skew_positive avg_neighbor_deg_skew_positive avg_deg_conn_skew_positive core_skew_positive log_n log_m log_norm_ev1 log_norm_ev2 log_ev_ratio density_%_*_1000 permutation_1 permutation_2 permutation_3
g001994 1 1 1 0 1 1 1 1 0 1 1 0,234921 1 0,365481 0,121428 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,0015625 0 0 2,05005 0 0 0 0 0 1,15069 0 0 0 1 1 1 1 1 1 6,46147 12,2282 8,65498 2,75881 5,89616 100000 1793 215 1085
g001996 0 0 0 0 1 0,0483871 0,0483871 0,0483871 0 1 0,501333 -1 1 0,00266667 0,999996 0 32 0 0 0,0483871 0,0483871 0,0483871 0 1 0,0483871 0,0483871 0,0483871 0 1 0,0483871 0,0483871 0,0483871 0 1 304 0 0 0,693161 0 0 0 0 0 0,00531918 0 0 0 1 1 0 1 1 1 4,82831 5,92693 2,25576 0,487948 1,76781 4839 1177 2213 1530
g001997 0,332442 0,335025 0,333577 0,000633869 0 0,300673 0,36291 0,33345 0,00968542 0 1 0,0411283 1 0,570889 0,120327 0 0,0685162 0 -0,00133201 0,332674 0,334641 0,333731 0,000280037 0 0,333316 0,334068 0,333727 0,000120917 0 0,300673 0,308663 0,308643 0,000297644 0 0,00798655 1,23553 1,37425 1,37412 1,41773 1,78166 6,09366 0,328077 0,0568514 0,274776 0,0518447 0,336764 3,04037 1 1 0 1 0 0 7,77444 13757 7,37501 0,615725 6,75929 33345 1653 692 1020
g001998 0 0,111111 0,0288614 0,030405 0 0,0125392 0,0658307 0,0361481 0,0108475 0 1 0,389671 1 0,490584 0,103974 0 0,021875 0 -0,0425878 0,0297806 0,0491118 0,0395524 0,00318782 0 0,0377825 0,0434953 0,0397047 0,00128487 0 0,0125392 0,0250784 0,0241575 0,00214902 0 0,253125 1,63477 1,30741 2,89421 1,40794 1,77787 2,52684 0,821933 0,283579 1,58599 0,201711 0,790697 1,33676 1 1 1 1 1 0 5,76832 7,52023 8,21877 5,1158 3,10297 3615 88 2186 897
g002000 0,398417 0,400239 0,399261 0,000447279 0 0,372727 0,425974 0,399134 0,00809685 0 0,988563 -0,0859963 1 0,476612 0,222279 0 0,0843791 0 -0,000808577 0,398684 0,399983 0,399299 0,000200544 0 0,398916 0,399609 0,399294 0,0000962792 0 0,372727 0,377489 0,377478 0,000158637 0 0,00692341 1,34253 1,36543 1,22373 1,34335 2,03325 6,4026 0,275305 0,0539614 0,100509 0,0853421 0,0899156 3,15408 1 1 0 1 1 0 7,74544 13,8788 8,19785 1,83171 6,36614 39913 423 2416 1439
g002004 0 0,333333 0,0222222 0,0831479 0 0,00684932 0,0273973 0,018358 0,00517676 0 1 0,00283105 1 0,298575 0,230924 0 0,0272109 0 -0,00306809 0,0114155 0,0273973 0,0198607 0,00303778 0 0,0196642 0,0205479 0,0201352 0,000352791 0 0,00684932 0,0136986 0,0129531 0,00213317 0 0,44898 2,64415 1,46637 1,4862 1,48301 0,858055 2,11742 1,49837 0,595428 0,673574 0,356292 0,133372 1,25616 1 0 1 0 0 0 4,99043 5,2832 16,5145 14,5193 1,99518 1836 2218 162 1998
g002005 0 0,333333 0,015873 0,0709863 0 0,00136799 0,00547196 0,00405164 0,00121658 0 1 0,00000172603 1 0,0306122 0,0798343 0 0,00546448 0 0,485007 0,00182399 0,00547196 0,00427481 0,000852539 0 0,00358782 0,00503737 0,00419217 0,000526769 0 0,00136799 0,00273598 0,00262759 0,000369501 0 0,483607 2,99823 1,22556 3,77329 1,27956 1,12873 2,46017 1,65795 0,387301 1,90292 0,554608 0,49975 1,41478 1 0 1 0 1 0 6,59578 6,98841 14,3993 13013 1,3863 405 2070 434 473
g002006 0,889049 0,889277 0,889168 0,000056123 0 0,868752 0,906178 0,889168 0,00495604 0 1 0,0498542 1 0,549186 0,135851 0 0,254741 0 0,999969 0,8891 0,889305 0,889196 0,0000288245 0 0,889142 0,889239 0,889195 0,0000142748 0 0,868752 0,872597 0,872595 0,0000660231 0 0,00128139 1,18735 1,39656 1,29026 1,37206 1,94055 7,99583 0,148561 0,015645 0,0739404 0,0472318 0,364298 3,97633 0 0 0 1 0 0 8,26924 15,7276 4,19269 -4,25116 8,44384 88917 365 2277 1975
g002008 0 0 0 0 1 0,000695652 0,000695652 0,000695652 0 1 1 0,4 1 0,702008 0,200353 0 0,000695531 0 0 0,000695652 0,000695652 0,000695652 0 1 0,000695652 0,000695652 0,000695652 0 1 0,000695652 0,000695652 0,000695652 0 1 0,487046 0 0 1,01224 0 0 0 0 0 0,0098844 0 0 0 1 1 0 1 1 1 8,65713 9,35028 6,96709 2,63856 4,32853 70 2536 13 1450
g002011 0 0 0 0 1 0,00156495 0,0187793 0,00469484 0,00261134 0 1 0,275316 1 0,466746 0,191919 0 0,00625 0 0,00317712 0,00234742 0,0140845 0,00623015 0,00177033 0 0,00582507 0,00808555 0,00639356 0,000590709 0 0,00156495 0,00312989 0,00279 0,000645276 0 0,504687 0 1,77637 1,32874 1,63416 1,98501 1,35629 0 0,739873 0,623007 0,60715 1,08461 0,863638 1 1 1 1 1 0 6,46147 6,86693 9,03986 6,17146 2,8684 469 1582 2483 1289
g002012 0,310778 1 0,806333 0,29861 0 0,158099 1 0,307547 0,290218 0 0,98558 -0,0147055 1 0,492411 0,292776 0 0,189722 0 0,646768 0,30734 0,912457 0,798122 0,230134 0 0,30734 0,911642 0,373272 0,165079 0 0,158099 0,18948 0,171748 0,00893659 0 0,810278 1,03209 1,53253 1,02996 1,5065 2,3629 1,41284 0,639497 0,958656 0,000753868 0,949302 1,3686 0,828104 0 1 1 0 1 1 8,11582 14,3591 8,56443 4,48179 4,08265 30755 1530 1534 637
g002013 0 0 0 0 1 0,00725953 0,00725953 0,00725953 0 1 1 0,174678 1 0,50357 0,143775 0 0,00724638 0 0 0,00725953 0,00725953 0,00725953 0 1 0,00725953 0,00725953 0,00725953 0 1 0,00725953 0,00725953 0,00725953 0 1 0,478261 0 0 1,45675 0 0 0 0 0 0,490138 0 0 0 1 1 1 1 1 1 6,31355 7,0067 7,96041 4,83877 3,12164 726 734 2049 1831
g002014 1 1 1 0 1 1 1 1 0 1 1 0,243506 1 0,332234 0,0564054 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,0015625 0 0 3,4528 0 0 0 0 0 1,81075 0 0 0 1 1 1 1 1 1 6,46147 12,2282 8,51803 1,40377 7,11426 100000 421 2074 1312
g002016 0,482014 0,483351 0,4826 0,000352049 0 0,459435 0,500456 0,481313 0,00549525 0 0,851884 -0,173913 1 0,412916 0,338788 0 0,0916879 0 0,999872 0,481065 0,481664 0,481375 0,0000778829 0 0,481229 0,481547 0,481373 0,0000350919 0 0,459435 0,465269 0,465264 0,000124573 0 0,00255195 1,23403 1,38078 1,02977 1,37631 2,25691 7,0825 0,411916 0,000506663 0,000706082 0,00607215 0,0973264 3,49772 1 0 1 1 0 0 8,60995 15,7953 7,92885 1,33285 6596 48131 466 1904 622
g002017 0,336538 0,545882 0,477723 0,0543393 0 0,0133901 0,0206939 0,0167068 0,000940752 0 1 1 1 1 0 1 0,0103438 0 0,0106738 0,0162248 0,0171507 0,0167592 0,000126852 0 0,016461 0,0168023 0,016735 0,0000735251 0 0,0133901 0,0143031 0,0143025 0,000019853 0 0,0334652 1,37343 1,39293 0 1,45935 2,30436 7,40407 0,583783 0,18666 0 0,25221 1,23517 3,69793 0 1 1 0 0 0 8,09773 11,4101 6,80541 2,52759 4,27782 1671 2365 2400 1639
g002018 0 0,0197628 0,00952035 0,00554916 0 0,0030015 0,0190095 0,01 0,00227055 0 0,502001 -1 1 0,004002 0,999992 0 5 0 0,00213939 0,00856311 0,0123276 0,0105155 0,000522252 0 0,0100288 0,0109979 0,0105417 0,000203318 0 0,0030015 0,0070035 0,00687844 0,000391827 0 178 1,21579 1,42693 0,693179 1,40879 1,52408 3,31241 0,0640437 0,173677 0,0079722 0,0519572 0,0324907 1,67707 0 1 0 1 0 0 7,6009 9,90299 3,03173 -0,0347356 3,06647 1000 602 1819 642
g002019 0 1 0,353729 0,332346 0 0 0,0938865 0,00464539 0,00576191 0 0,95387 -0,0510179 1 0,478127 0,304408 0 0,00545256 1 -0,0756327 0,00218341 0,0938865 0,012838 0,0105685 0 0,0053943 0,0144261 0,0105038 0,00233929 0 0 0,00327511 0,00266437 0,000778248 0 0,503817 1,09856 4,52125 1,02545 2,63987 1,15089 1,58353 0,341496 2,16091 0,00631714 1,26668 0,126271 0,763091 1 1 1 1 0 0 6,82111 7,5761 7,50147 4,84445 2,65701 465 924 2351 938
g002020 0 0 0 0 1 0,0031348 0,0376176 0,0125392 0,00630866 0 1 0,271565 1 0,476543 0,195174 0 0,0125 0 -0,0712414 0,00731452 0,0282132 0,0160319 0,00382059 0 0,0141066 0,0186244 0,0158055 0,00114035 0 0,0031348 0,00940439 0,00802312 0,00186178 0 0,453125 0 1,64201 1,31496 1,50571 1,55066 1,37965 0 0,694651 0,600337 0,492536 0,620616 0,688564 1 1 1 1 1 0 5,76832 6,46147 8,67646 6,04199 2,63447 1254 1615 2258 1209
g002022 0,529129 0,532468 0,530507 0,000862403 0 0,532468 0,532468 0,532468 0 1 0,623629 -0,850592 1 0,0703922 0,223555 0 0,151852 0 0 0,532468 0,532468 0,532468 0 1 0,532468 0,532468 0,532468 0 1 0,532468 0,532468 0,532468 0 1 0,0148148 1,34766 0 1,38312 0 0 0 0,35098 0 0,00336871 0 0 0 1 1 1 1 1 1 6,29157 11,2579 6,50961 2,40256 4,10705 53247 1523 660 1218
g002024 0,00891266 0,0323887 0,020822 0,0047142 0 0,0104042 0,0316126 0,020008 0,00278208 0 1 0,1 1 0,550573 0,287508 0 0,0072 0 0,00398756 0,0188075 0,0217139 0,0203938 0,000387613 0 0,0197767 0,020795 0,0204304 0,000156776 0 0,0104042 0,0152061 0,0151496 0,000339656 0 0,0884 1,68116 1,42957 1,01896 1,42097 2,2363 4,4989 0,00467978 0,0648748 0,000568253 0,0183368 0,560335 2,2602 0 1 0 0 0 0 7,82405 11,0429 6,30238 1,20464 5,09774 2001 1967 876 2422
g002026 0 0 0 0 1 0,00144352 0,00144352 0,00144352 0 1 1 0,0000965408 1 0,333196 0,237261 0 0,001443 0 0 0,00144352 0,00144352 0,00144352 0 1 0,00144352 0,00144352 0,00144352 0 1 0,00144352 0,00144352 0,00144352 0 1 0,492063 0 0 1,22069 0 0 0 0 0 0,447609 0 0 0 1 1 1 1 1 1 7,92732 8,62047 3,59392 -0,145526 3,73945 144 1998 1629 2254
g002028 0 0 0 0 1 0,0121951 0,0243902 0,0202513 0,00402724 0 1 0,0121951 1 0,322414 0,267696 0 0,0242424 0 0,306914 0,0142276 0,0243902 0,0208241 0,00227 0 0,0193089 0,0222003 0,0204688 0,00124765 0 0,0121951 0,0121951 0,0121951 0 1 0,430303 0 1,17951 1,29727 1,36051 0,916291 0 0 0,377853 0,628073 0,314335 0,464367 0 1 0 1 0 1 1 5,10595 5,61313 7,22462 5,13428 2,09035 2025 1944 403 2014
g002029 0,596413 0,59736 0,596794 0,000196823 0 0,597241 0,597241 0,597241 0 1 1 0,163912 1 0,594849 0,0855036 0 0,136566 0 1 0,597241 0,597241 0,597241 0 1 0,597241 0,597241 0,597241 0 1 0,597241 0,597241 0,597241 0 1 0,00355872 1,62305 0 1,3861 0 0 0 0,576052 0 0,000241247 0 0 0 1 1 0 1 1 1 7,7178 14,2266 6,75017 -0,502391 7,25256 59724 2132 2542 229
g002032 0,58365 0,628551 0,602443 0,0116903 0 0,147823 0,172842 0,159671 0,00275264 0 1 0,0000000249771 1 0,0694697 0,069418 0 0,101776 0 0,999788 0,157661 0,161651 0,159718 0,000445166 0 0,159183 0,160031 0,159658 0,000143861 0 0,147823 0,148205 0,148205 0,00000527774 0 0,00190949 1,13292 1,94108 2,29662 2,45457 1,74937 8,56331 0,269613 0,0188813 1,09686 0,36736 0,621323 4,29519 1 1 1 0 0 0 8,5635 14599 0,567095 -3,89454 4,46164 15967 555 169 1674
g002034 0,355423 0,358833 0,357498 0,000973212 0 0,326078 0,372774 0,350613 0,00693708 0 1 0,294574 1 0,802164 0,0686868 0 0,0735759 0 0,000191084 0,350117 0,351545 0,350751 0,000188935 0 0,350562 0,351025 0,350756 0,0000785346 0 0,326078 0,33241 0,332397 0,000220677 0 0,00672468 1,25769 1,33622 1,6001 1,41485 1,81885 6,26142 0,522661 0,0189616 0,572589 0,0275997 0,602308 3,11899 0 0 0 0 1 0 7,83518 13,9288 4,77221 -0,671011 5,44322 35061 267 1175 1249
g002035 0,950397 0,950809 0,950595 0,000105351 0 0,929293 0,973737 0,950618 0,00685389 0 1 0,0000000259189 1 0,0721589 0,0720446 0 0,376387 0 -0,00192608 0,950507 0,950813 0,950668 0,0000515861 0 0,950584 0,950738 0,950664 0,0000317837 0 0,929293 0,929293 0,929293 0 1 0,00302725 1,21965 1,41838 2,28676 1,3597 1,50878 0 0,147025 0,0472397 1,09293 0,0805198 0,173378 0 0 1 1 0 0 1 6,89871 13,0526 -0,414123 -6,59454 6,18042 95062 1278 1962 1120
g002037 0 0,333333 0,0277778 0,0921285 0 0,0294118 0,117647 0,0672269 0,0259009 0 1 0,0255023 1 0,400321 0,27241 0 0,0857143 0 -0,251397 0,0392157 0,117647 0,0796218 0,0172851 0 0,0661765 0,0882353 0,0778817 0,00836339 0 0,0294118 0,0588235 0,0420168 0,014555 0 0,542857 2,40613 1,02655 1,08361 1,41653 0,948567 0,733969 1,39007 0,291253 0,251757 0,529866 0,166169 0,253615 1 0 1 0 0 1 3,55535 3,68888 16,3734 15,1896 1,1838 6723 1972 1226 2294
g002039 0 0,0454545 0,0102245 0,0111814 0 0,004002 0,0175088 0,01 0,00220842 0 1 1 1 1 0 1 5 0 -0,00789191 0,00834792 0,0122728 0,0104933 0,000506949 0 0,0101869 0,0115058 0,0105474 0,000231141 0 0,004002 0,0070035 0,00691096 0,000317087 0 0,1785 2,11419 1,35176 0 1,43699 2,49369 3,28148 1,15389 0,204387 0 0,0144636 1,24787 1,69447 1 1 1 0 1 0 7,6009 9,90299 4,49425 -0,162192 4,65644 1000 1158 55 2233
g002040 0 0,5 0,0888889 0,13465 0 0,0029985 0,0089955 0,00586234 0,00107371 0 1 0,00001 1 0,154814 0,36153 0 0,00598802 0 0,273665 0,0029985 0,00787106 0,00599405 0,000673924 0 0,00415417 0,00631223 0,00564882 0,000777229 0 0,0029985 0,00449775 0,00431371 0,000491987 0 0,386228 1,76639 1,47658 1,73136 2,07775 1,3551 1,98599 0,940316 0,356786 1,06817 0,702175 0,80401 1,19368 1 0 1 0 0 0 6,50429 7,17472 14,2503 11,8799 2,37038 586 607 2525 1412
g002041 0 0 0 0 1 0,00584795 0,0116959 0,00953063 0,00182696 0 1 0,384615 1 0,674143 0,307156 0 0,0116618 0 0,308615 0,00682261 0,0116959 0,00976861 0,0011423 0 0,00838493 0,0104063 0,00946369 0,000830805 0 0,00584795 0,00584795 0,00584795 0 1 0,411079 0 1212 0,700117 1,22385 0,916291 0 0 0,226119 0,111787 0,135478 0,216289 0 1 0 1 0 0 1 5,83773 6,32615 5,75493 2,97557 2,77936 953 1697 1735 2384
g002042 0,171288 0,520181 0,241317 0,0800384 0 0,0137902 0,485583 0,0996592 0,0708395 0 1 1,03353E-25 1 0,00000359799 0,00187166 0 0,0497076 0 -0,0694727 0,110527 0,440933 0,157393 0,0500347 0 0,11612 0,440933 0,17217 0,0704184 0 0,0137902 0,0526536 0,0516342 0,0051128 0 0,0835422 2,14771 2,64241 12,5618 2,83838 2,17637 3,37761 1,16143 1,3746 6,28277 1,50913 1,25115 1,81086 1 1 1 1 1 0 7,78072 12,5619 8,0796 8,07967 -0,0000655038 9966 1892 2209 962
g002043 0 0,1 0,00416667 0,0199826 0 0,000529381 0,00423504 0,00202397 0,000352705 0 1 0,00001 1 0,0531882 0,224304 0 0,0021164 0 0,162237 0,00105876 0,0026469 0,00207664 0,000209933 0 0,00187048 0,0026469 0,00224401 0,000282557 0 0,000529381 0,00158814 0,00140692 0,000257597 0 0,419577 3,13738 2,03438 2,88334 2,21997 0,875713 1,1151 1,7205 0,728132 1,60627 0,679651 0,136592 0,596376 1 0 1 0 1 0 7,54433 8,19229 14188 12,0948 2,09312 202 898 1355 1126
g002044 0 1 0,315842 0,414686 0 0 0,0710102 0,00248377 0,00345497 0 1 0,184751 1 0,678997 0,1494 0 0,00292612 1 -0,0521703 0,000732064 0,0710102 0,00788235 0,00850497 0 0,00453183 0,00839467 0,00644525 0,00107322 0 0 0,00219619 0,00143949 0,000565758 0 0,56474 1,03046 4,98938 1,31965 3,15059 1,15573 1,31694 0,562006 2,34798 0,351593 1,54251 0,115142 0,321803 1 1 0 1 1 0 7,22037 7,74889 4,4015 1,56972 2,83178 248 398 1212 2629
g002045 0,33007 0,335075 0,332928 0,00156635 0 0,334503 0,334503 0,334503 0 1 1 0,357771 1 0,815614 0,0677031 0 0,0876168 0 0 0,334503 0,334503 0,334503 0 1 0,334503 0,334503 0,334503 0 1 0,334503 0,334503 0,334503 0 1 0,0163551 1,03542 0 1,59626 0 0 0 0,404782 0 0,574426 0 0 0 0 1 0 1 1 1 6,75227 11,7151 4,58172 -1,17147 5,75319 33450 2559 474 1099
g002048 0,33233 0,336141 0,334448 0,000951944 0 0,297941 0,370656 0,334529 0,0118392 0 1 0,00960172 1 0,0144337 0,00823197 0 0,0745981 0 -0,000129056 0,333662 0,336412 0,334948 0,00042303 0 0,33408 0,335527 0,334944 0,000208248 0 0,297941 0,305019 0,304983 0,000363807 0 0,0122186 1,32869 1,39916 6,68091 1,37146 2,05015 5,30739 0,248736 0,102428 2,70675 0,0750103 0,649156 2,65979 0 1 1 0 0 0 7,34923 12,9096 4,75062 -0,786396 5,53702 33453 553 2133 1887
g002049 0 0,333333 0,0416667 0,0991865 0 0,0192308 0,0769231 0,0464441 0,0164685 0 1 0,00905307 1 0,355361 0,24251 0 0,0566038 0 0,0554562 0,025641 0,0705128 0,0520985 0,0100954 0 0,051511 0,0560897 0,0528864 0,00185936 0 0,0192308 0,0384615 0,0322932 0,00897628 0 0,490566 2,01051 1,16072 1,35564 1,35675 1,19605 0,951607 1,17061 0,312105 0,586975 0,466163 0,750149 0,569866 1 0 1 0 1 0 3,97029 4,15888 16501 15126 1,37491 4644 2032 2253 266
g002050 0 0 0 0 1 0,000414594 0,00165837 0,00117248 0,000363375 0 1 0,013687 1 0,0331436 0,0766641 0 0,00124327 0 0,459689 0,000552792 0,00165837 0,00124445 0,00028118 0 0,00102512 0,00148221 0,00126248 0,000162781 0 0,000414594 0,000829187 0,000755134 0,000158802 0 0,490261 0 1,18354 4285 1,11024 1,08541 1,57196 0 0,220273 2,1507 0,235444 0,146886 0,985113 1 0 1 0 0 0 7,78863 8,13505 14,6475 12,5321 2,11538 117 1835 454 2584
g002051 0 0,333333 0,0277778 0,0921285 0 0,0222222 0,0666667 0,0463768 0,0190071 0 1 0,0273151 1 0,421156 0,280929 0 0,0652174 0 -0,379953 0,037037 0,0666667 0,0568438 0,0118442 0 0,0487329 0,0637037 0,0578493 0,00653252 0 0,0222222 0,0444444 0,02657 0,0088156 0 0,565217 2,40613 0,869985 1,09781 0,936059 0,916291 1,47118 1,39007 0,154504 0,383811 0,43197 0,485196 0,929953 1 0 1 0 0 1 3,82864 3,8712 16,3304 15,0706 1,25978 4638 1814 2481 654
g002052 0 0,333333 0,037037 0,104757 0 0,00454545 0,0181818 0,0117236 0,00356397 0 1 0,00961538 1 0,19774 0,259983 0 0,0135747 0 0,529778 0,00681818 0,0181818 0,0122258 0,00275092 0 0,00954545 0,0151393 0,0122411 0,00232244 0 0,00454545 0,00909091 0,00812423 0,00185998 0 0,429864 2,09495 1,23131 1,8405 1,10666 0,793952 1,37933 1,24556 0,284019 1,06393 0,114638 0,057485 0,877286 1 1 1 1 1 0 5,39816 5,65249 9,87584 7,88256 1,99328 1172 1092 678 1745
g002053 0 0,333333 0,031746 0,0978478 0 0,00152439 0,00609756 0,00439451 0,00116233 0 1 0,000463947 1 0,218248 0,176646 0 0,00608828 0 0,114757 0,00203252 0,00609756 0,00467197 0,000703571 0 0,00445928 0,00488017 0,00463296 0,000164706 0 0,00152439 0,00304878 0,00290029 0,00045201 0 0,442922 2,26231 1,56206 1,57399 1,63403 0,97641 2,23789 1,32382 0,592806 0,706466 0,598394 0,376305 1,31249 1 0 1 0 1 0 6,48768 6,8533 16,5251 13,9146 2,61057 439 163 983 1395
g002055 0,328543 0,329697 0,32921 0,000244999 0 0,32948 0,32948 0,32948 0 1 0,671431 -0,851612 1 0,0791461 0,178071 0 0,0614525 0 1 0,32948 0,32948 0,32948 0 1 0,32948 0,32948 0,32948 0 1 0,32948 0,32948 0,32948 0 1 0,00366018 1,55726 0 1,3864 0 0 0 0,135136 0 0,00121979 0 0 0 0 1 1 1 1 1 8,55468 15,3058 7,54389 1,05528 6,48861 32948 780 2482 1515
g002056 0,520612 0,604774 0,566968 0,0216894 0 0,187187 0,213213 0,2002 0,00423839 0 1 0,0565698 1 0,334963 0,101124 0 76 0 -0,00408153 0,199587 0,200967 0,20029 0,000234935 0 0,200001 0,200444 0,200271 0,0000904898 0 0,187187 0,188188 0,188186 0,0000447213 0 18 1,22058 1,35552 1,53474 1,33807 1,80008 6,21261 0,304657 0,0036293 0,482343 0,182231 0,84061 3,14818 0 0 1 0 0 0 6,90776 11,5129 7,47108 3,83689 3,63419 20020 1992 1193 324
g002057 0,785215 0,785654 0,785429 0,000114097 0 0,761646 0,807283 0,785408 0,00634101 0 1 1 1 1 0 1 0,189598 0 0,999936 0,785261 0,785667 0,78546 0,0000522251 0 0,785352 0,785554 0,785458 0,0000278321 0 0,761646 0,765429 0,765425 0,0000911816 0 0,00141844 1,14642 1,39976 0 1,4047 2,01686 7,11112 0,12273 0,049507 0 0,0122385 0,453176 3,53588 0 0 1 1 0 0 8,34996 15765 6,79857 -1,55711 8,35569 78541 130 2424 2585
g002058 0 0,333333 0,0740741 0,13858 0 0,00438596 0,0175439 0,0119513 0,00354578 0 1 0,0013209 1 0,257347 0,190933 0 0,0174672 0 0,125254 0,00584795 0,0175439 0,0129233 0,00213074 0 0,0125059 0,0140435 0,0130536 0,000586919 0 0,00438596 0,00877193 0,00812074 0,0015595 0 0,449782 1,33123 1,42747 1,62944 1,59107 1,17021 1,77659 0,848571 0,55942 0,640527 0,570901 0,677641 1,09101 1 0 1 0 1 0 5,43372 5743 16503 14,2228 2,28019 1195 947 2076 2222
g002059 0 0,0357143 0,0014881 0,00713665 0 0,00040016 0,00640256 0,00160064 0,000797434 0 1 0,1 1 0,54858 0,285394 0 2 0 -0,00316033 0,00080032 0,00560224 0,0020097 0,000481736 0 0,00176737 0,00257603 0,00204826 0,000172373 0 0,00040016 0,00120048 0,00102953 0,000254566 0 446 3,13738 1,68375 1,02105 1,93187 2,05663 1,45799 1,7205 0,64095 0,00112519 0,632698 1,00773 0,791326 1 1 0 1 1 0 7,82405 8,51719 6,42564 2,73016 3,69548 160 2601 1633 2243
g002061 0 0 0 0 1 0,000396825 0,00436508 0,00152938 0,000266648 0 1 0,00001 1 0,0444984 0,206113 0 0,00198334 0 0,258299 0,000793651 0,00251323 0,00156162 0,000178386 0 0,00111111 0,00198413 0,00164498 0,000284408 0 0,000396825 0,00119048 0,00109288 0,000174147 0 0,416105 0 2,94176 3,06978 2,35423 1,10513 1,40301 0 0,230544 1,69011 0,120763 0,449697 0,835535 1 1 1 0 0 0 7,83241 8,48838 14,3696 12,3013 2,06835 153 80 1687 2119
g002062 1 1 1 0 1 1 1 1 0 1 0,5 -0,632708 1 -0,000133494 0,0395859 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,01 0 0 5,23754 0 0 0 0 0 1,48279 0 0 0 1 1 1 1 1 1 4,60517 8,50714 9,91869 8,57364 1,34505 100000 1707 278 1377
g002065 0,189216 0,206427 0,198726 0,00449245 0 0,162754 0,245696 0,2 0,0155482 0 1 0,240506 1 0,473296 0,194684 0 0,0578125 0 -0,00488279 0,196992 0,205963 0,201215 0,00124383 0 0,200038 0,202787 0,20124 0,000502346 0 0,162754 0,169014 0,168948 0,000462342 0 0,0390625 1,22296 1,33128 1,29786 1,46808 1,67602 4,72681 0,0184055 0,220637 0,590563 0,0122266 0,287805 2,3577 1 1 1 0 1 0 6,46147 10,6188 8,93372 4,18591 4,74781 20000 1159 1976 425
g002066 0,490751 0,494376 0,492573 0,00107157 0 0,457457 0,524525 0,492152 0,0114169 0 1 1 1 1 0 1 121 0 -0,00296891 0,491298 0,493682 0,492418 0,000388145 0 0,491973 0,492915 0,49242 0,000173279 0 0,457457 0,461461 0,461445 0,000199559 0 0,01 0,97924 1,37028 0 1,34467 1,57617 5,57761 0,119174 0,11535 0 0,0420353 0,339854 2,79781 0 0 1 1 1 0 6,90776 12,4124 4,11515 -2,12179 6,23694 49215 2453 2439 1108
g002067 0,18968 0,206974 0,19814 0,00434367 0 0,159624 0,255086 0,2 0,0156071 0 1 0,246753 1 0,332219 0,0564237 0 0,0578125 0 -0,00405821 0,197665 0,205584 0,201223 0,00125226 0 0,199344 0,202891 0,201186 0,000676377 0 0,159624 0,169014 0,168821 0,000956828 0 0,0390625 1,36579 1,4281 3,43999 1,37382 1,56039 4,07439 0,0687866 0,234279 1,80697 0,0412422 0,253268 2,07708 0 1 1 0 0 0 6,46147 10,6188 8,52087 3,73212 4,78875 20000 509 2420 86
g002068 1 1 1 0 1 1 1 1 0 1 1 0,243671 1 0,33959 0,0880491 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,0015625 0 0 2,61025 0 0 0 0 0 1,43415 0 0 0 1 1 1 1 1 1 6,46147 12,2282 8,57464 2,20321 6,37143 100000 2077 383 597
g002069 0 0,166667 0,0462963 0,0599783 0 0,00568182 0,0340909 0,0227273 0,00572977 0 1 1 1 0,235314 0,419968 0 0,0225989 0 0,332592 0,0113636 0,0265152 0,0236427 0,00277174 0 0,0113636 0,0265152 0,020986 0,00541156 0 0,00568182 0,0170455 0,0164676 0,001918 0 0,333333 1,01295 1,23126 1,2855 2,10236 1,11601 2,78957 0,511069 0,0640154 0,820036 0,978684 0,536163 1,49853 1 1 1 0 0 0 5,17615 5,8693 9,28908 7,43647 1,85262 2273 1366 979 2310
g002071 0 0 0 0 1 0,00156495 0,0187793 0,00469484 0,00261134 0 1 0,275316 1 0,466746 0,191919 0 0,00625 0 0,00317712 0,00234742 0,0140845 0,00623015 0,00177033 0 0,00582507 0,00808555 0,00639356 0,000590709 0 0,00156495 0,00312989 0,00279 0,000645276 0 0,504687 0 1,77637 1,32874 1,63416 1,98501 1,35629 0 0,739873 0,623007 0,60715 1,08461 0,863638 1 1 1 1 1 0 6,46147 6,86693 9,03986 6,17146 2,8684 469 590 2033 310
